********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend,C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
noczbwq,P,10/20/2022 09:45,1,1,,14.8,<0> ,44.83,<0> ,29.0,<0> ,83.5,<0> ,7.1,<0> ,0.30,<0> ,0.22,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/20/2022 10:00,1,1,,15.2,<0> ,44.77,<0> ,29.0,<0> ,83.4,<0> ,7.0,<0> ,0.27,<0> ,0.19,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 10:15,1,1,,15.5,<0> ,44.72,<0> ,28.9,<0> ,83.4,<0> ,7.0,<0> ,0.25,<0> ,0.17,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 10:30,1,1,,15.9,<0> ,44.70,<0> ,28.9,<0> ,85.2,<0> ,7.1,<0> ,0.23,<0> ,0.15,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/20/2022 10:45,1,1,,16.3,<0> ,18.05,<0> ,10.7,<0> ,87.3,<0> ,8.0,<0> ,0.22,<0> ,0.14,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 11:00,1,1,,17.3,<0> ,44.53,<0> ,28.8,<0> ,76.5,<0> ,6.2,<0> ,0.20,<0> ,0.12,<3> [GCC],7.4,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 11:15,1,1,,17.3,<0> ,44.53,<0> ,28.8,<0> ,87.3,<0> ,7.1,<0> ,0.19,<0> ,0.11,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/20/2022 11:30,1,1,,17.9,<0> ,44.48,<0> ,28.8,<0> ,91.1,<0> ,7.3,<0> ,0.20,<0> ,0.12,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/20/2022 11:45,1,1,,18.5,<0> ,36.77,<0> ,23.3,<0> ,92.7,<0> ,7.6,<0> ,0.23,<0> ,0.15,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 12:00,1,1,,19.2,<0> ,44.60,<0> ,28.9,<0> ,98.3,<0> ,7.7,<0> ,0.26,<0> ,0.19,<3> [GCC],7.6,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 12:15,1,1,,19.7,<0> ,44.49,<0> ,28.8,<0> ,101.4,<0> ,7.8,<0> ,0.29,<0> ,0.22,<3> [GCC],7.7,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 12:30,1,1,,19.8,<0> ,34.01,<0> ,21.4,<0> ,108.9,<0> ,8.8,<0> ,0.34,<0> ,0.27,<3> [GCC],7.8,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 12:45,1,1,,19.5,<0> ,44.25,<0> ,28.6,<0> ,113.6,<0> ,8.8,<0> ,0.38,<0> ,0.31,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 13:00,1,1,,19.3,<0> ,44.41,<0> ,28.7,<0> ,122.1,<0> ,9.5,<0> ,0.44,<0> ,0.37,<3> [GCC],7.8,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 13:15,1,1,,18.9,<0> ,44.44,<0> ,28.8,<0> ,129.1,<0> ,10.1,<0> ,0.50,<0> ,0.44,<3> [GCC],7.9,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 13:30,1,1,,18.8,<0> ,44.36,<0> ,28.7,<0> ,133.3,<0> ,10.5,<0> ,0.58,<0> ,0.52,<3> [GCC],7.9,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 13:45,1,1,,18.5,<0> ,44.42,<0> ,28.8,<0> ,137.1,<0> ,10.8,<0> ,0.66,<0> ,0.60,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 14:00,1,1,,18.4,<0> ,44.45,<0> ,28.8,<0> ,140.5,<0> ,11.1,<0> ,0.74,<0> ,0.68,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 14:15,1,1,,18.2,<0> ,44.54,<0> ,28.8,<0> ,143.5,<0> ,11.4,<0> ,0.82,<0> ,0.76,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 14:30,1,1,,18.3,<0> ,44.53,<0> ,28.8,<0> ,146.4,<0> ,11.6,<0> ,0.90,<0> ,0.85,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 14:45,1,1,,18.6,<0> ,43.87,<0> ,28.4,<0> ,152.5,<0> ,12.0,<0> ,0.95,<0> ,0.90,<3> [GCC],8.0,<1> [SPC],5,<0> ,
noczbwq,P,10/20/2022 15:00,1,1,,18.6,<0> ,44.34,<0> ,28.7,<0> ,157.3,<0> ,12.4,<0> ,1.02,<0> ,0.97,<3> [GCC],8.1,<1> [SPC],5,<0> ,
noczbwq,P,10/20/2022 15:15,1,1,,19.0,<0> ,44.52,<0> ,28.8,<0> ,148.1,<0> ,11.6,<0> ,1.03,<0> ,0.98,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 15:30,1,1,,18.8,<0> ,44.38,<0> ,28.7,<0> ,155.5,<0> ,12.2,<0> ,1.07,<0> ,1.02,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 15:45,1,1,,18.9,<0> ,44.27,<0> ,28.7,<0> ,155.6,<0> ,12.2,<0> ,1.10,<0> ,1.05,<3> [GCC],8.1,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 16:00,1,1,,18.9,<0> ,44.09,<0> ,28.5,<0> ,151.8,<0> ,11.9,<0> ,1.11,<0> ,1.06,<3> [GCC],8.1,<1> [SPC],5,<0> ,
noczbwq,P,10/20/2022 16:15,1,1,,18.7,<0> ,44.39,<0> ,28.7,<0> ,154.7,<0> ,12.2,<0> ,1.13,<0> ,1.08,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 16:30,1,1,,18.6,<0> ,44.47,<0> ,28.8,<0> ,154.5,<0> ,12.2,<0> ,1.14,<0> ,1.09,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 16:45,1,1,,18.5,<0> ,44.59,<0> ,28.9,<0> ,146.1,<0> ,11.5,<0> ,1.13,<0> ,1.08,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 17:00,1,1,,18.5,<0> ,44.59,<0> ,28.9,<0> ,141.9,<0> ,11.2,<0> ,1.12,<0> ,1.08,<3> [GCC],8.0,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 17:15,1,1,,19.0,<0> ,44.31,<0> ,28.7,<0> ,143.0,<0> ,11.2,<0> ,1.10,<0> ,1.06,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 17:30,1,1,,19.1,<0> ,44.14,<0> ,28.6,<0> ,142.7,<0> ,11.2,<0> ,1.07,<0> ,1.03,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 17:45,1,1,,19.0,<0> ,44.11,<0> ,28.5,<0> ,138.1,<0> ,10.8,<0> ,1.04,<0> ,1.00,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 18:00,1,1,,18.9,<0> ,44.06,<0> ,28.5,<0> ,136.5,<0> ,10.7,<0> ,1.00,<0> ,0.96,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 18:15,1,1,,18.8,<0> ,44.01,<0> ,28.5,<0> ,133.4,<0> ,10.5,<0> ,0.96,<0> ,0.92,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 18:30,1,1,,18.7,<0> ,43.95,<0> ,28.4,<0> ,131.2,<0> ,10.3,<0> ,0.92,<0> ,0.88,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 18:45,1,1,,18.6,<0> ,43.88,<0> ,28.4,<0> ,130.1,<0> ,10.3,<0> ,0.88,<0> ,0.84,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 19:00,1,1,,18.6,<0> ,43.92,<0> ,28.4,<0> ,128.8,<0> ,10.2,<0> ,0.84,<0> ,0.80,<3> [GCC],8.0,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 19:15,1,1,,18.5,<0> ,43.96,<0> ,28.4,<0> ,129.9,<0> ,10.3,<0> ,0.80,<0> ,0.76,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 19:30,1,1,,18.6,<0> ,44.02,<0> ,28.5,<0> ,128.8,<0> ,10.2,<0> ,0.76,<0> ,0.71,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 19:45,1,1,,18.5,<0> ,44.03,<0> ,28.5,<0> ,123.9,<0> ,9.8,<0> ,0.72,<0> ,0.67,<3> [GCC],8.0,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 20:00,1,1,,18.3,<0> ,44.07,<0> ,28.5,<0> ,116.4,<0> ,9.2,<0> ,0.68,<0> ,0.63,<3> [GCC],7.9,<1> [SPC],2,<0> ,
noczbwq,P,10/20/2022 20:15,1,1,,18.2,<0> ,44.14,<0> ,28.6,<0> ,112.8,<0> ,9.0,<0> ,0.63,<0> ,0.58,<3> [GCC],7.9,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 20:30,1,1,,18.1,<0> ,44.17,<0> ,28.6,<0> ,111.5,<0> ,8.9,<0> ,0.59,<0> ,0.54,<3> [GCC],7.9,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 20:45,1,1,,18.1,<0> ,44.17,<0> ,28.6,<0> ,111.0,<0> ,8.8,<0> ,0.55,<0> ,0.50,<3> [GCC],7.9,<1> [SPC],3,<0> ,
noczbwq,P,10/20/2022 21:00,1,1,,18.0,<0> ,44.17,<0> ,28.6,<0> ,108.9,<0> ,8.7,<0> ,0.51,<0> ,0.46,<3> [GCC],7.9,<1> [SPC],4,<0> ,
noczbwq,P,10/20/2022 21:15,1,1,,18.1,<0> ,44.31,<0> ,28.7,<0> ,100.9,<0> ,8.0,<0> ,0.47,<0> ,0.42,<3> [GCC],7.8,<1> [SPC],5,<0> ,
noczbwq,P,10/20/2022 21:30,1,1,,18.3,<0> ,44.45,<0> ,28.8,<0> ,84.7,<0> ,6.7,<0> ,0.44,<0> ,0.39,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 21:45,1,1,,18.3,<0> ,44.44,<0> ,28.8,<0> ,81.2,<0> ,6.4,<0> ,0.40,<0> ,0.34,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 22:00,1,1,,18.3,<0> ,22.48,<0> ,13.6,<0> ,79.1,<0> ,6.9,<0> ,0.37,<0> ,0.31,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 22:15,1,1,,18.2,<0> ,44.05,<0> ,28.5,<0> ,75.5,<0> ,6.0,<0> ,0.34,<0> ,0.28,<3> [GCC],7.5,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 22:30,1,1,,18.2,<0> ,44.36,<0> ,28.7,<0> ,72.8,<0> ,5.8,<0> ,0.31,<0> ,0.25,<3> [GCC],7.5,<1> [SPC],8,<0> ,
noczbwq,P,10/20/2022 22:45,1,1,,18.0,<0> ,44.33,<0> ,28.7,<0> ,70.8,<0> ,5.6,<0> ,0.28,<0> ,0.22,<3> [GCC],7.5,<1> [SPC],8,<0> ,
noczbwq,P,10/20/2022 23:00,1,1,,18.0,<0> ,37.75,<0> ,24.0,<0> ,68.4,<0> ,5.6,<0> ,0.25,<0> ,0.19,<3> [GCC],7.5,<1> [SPC],8,<0> ,
noczbwq,P,10/20/2022 23:15,1,1,,17.8,<0> ,18.42,<0> ,11.0,<0> ,66.2,<0> ,5.9,<0> ,0.23,<0> ,0.17,<3> [GCC],7.5,<1> [SPC],7,<0> ,
noczbwq,P,10/20/2022 23:30,1,1,,17.6,<0> ,44.20,<0> ,28.6,<0> ,64.0,<0> ,5.1,<0> ,0.20,<0> ,0.14,<3> [GCC],7.5,<1> [SPC],8,<0> ,
noczbwq,P,10/20/2022 23:45,1,1,,17.4,<0> ,44.19,<0> ,28.6,<0> ,61.1,<0> ,4.9,<0> ,0.18,<0> ,0.12,<3> [GCC],7.4,<1> [SPC],8,<0> ,
noczbwq,P,10/21/2022 00:00,1,1,,17.2,<0> ,44.13,<0> ,28.5,<0> ,57.4,<0> ,4.7,<0> ,0.16,<0> ,0.10,<3> [GCC],7.4,<1> [SPC],8,<0> ,
noczbwq,P,10/21/2022 00:15,1,1,,17.1,<0> ,43.81,<0> ,28.3,<0> ,54.6,<0> ,4.4,<0> ,0.14,<0> ,0.08,<3> [GCC],7.4,<1> [SPC],8,<0> ,
noczbwq,P,10/21/2022 00:30,1,1,,17.0,<0> ,44.07,<0> ,28.5,<0> ,49.9,<0> ,4.1,<0> ,0.13,<0> ,0.08,<3> [GCC],7.4,<1> [SPC],8,<0> ,
noczbwq,P,10/21/2022 00:45,1,1,,16.9,<0> ,44.11,<0> ,28.5,<0> ,54.2,<0> ,4.4,<0> ,0.14,<0> ,0.08,<3> [GCC],7.4,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 01:00,1,1,,16.8,<0> ,44.16,<0> ,28.6,<0> ,56.1,<0> ,4.6,<0> ,0.17,<0> ,0.11,<3> [GCC],7.4,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 01:15,1,1,,16.7,<0> ,22.65,<0> ,13.7,<0> ,56.6,<0> ,5.1,<0> ,0.20,<0> ,0.15,<3> [GCC],7.4,<1> [SPC],6,<0> ,
noczbwq,P,10/21/2022 01:30,1,1,,16.5,<0> ,29.69,<0> ,18.4,<0> ,60.7,<0> ,5.3,<0> ,0.24,<0> ,0.19,<3> [GCC],7.4,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 01:45,1,1,,16.4,<0> ,44.22,<0> ,28.6,<0> ,70.5,<0> ,5.8,<0> ,0.29,<0> ,0.24,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 02:00,1,1,,16.7,<0> ,44.15,<0> ,28.6,<0> ,71.1,<0> ,5.8,<0> ,0.36,<0> ,0.31,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 02:15,1,1,,17.1,<0> ,44.25,<0> ,28.6,<0> ,73.9,<0> ,6.0,<0> ,0.43,<0> ,0.38,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 02:30,1,1,,17.2,<0> ,33.52,<0> ,21.1,<0> ,84.0,<0> ,7.1,<0> ,0.52,<0> ,0.47,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 02:45,1,1,,17.3,<0> ,39.37,<0> ,25.2,<0> ,94.4,<0> ,7.8,<0> ,0.60,<0> ,0.55,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 03:00,1,1,,17.3,<0> ,43.87,<0> ,28.4,<0> ,97.5,<0> ,7.9,<0> ,0.70,<0> ,0.65,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 03:15,1,1,,17.4,<0> ,43.84,<0> ,28.3,<0> ,99.7,<0> ,8.1,<0> ,0.79,<0> ,0.74,<3> [GCC],7.9,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 03:30,1,1,,17.4,<0> ,43.80,<0> ,28.3,<0> ,99.8,<0> ,8.1,<0> ,0.88,<0> ,0.83,<3> [GCC],7.9,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 03:45,1,1,,17.3,<0> ,40.44,<0> ,25.9,<0> ,98.0,<0> ,8.1,<0> ,0.95,<0> ,0.90,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 04:00,1,1,,17.3,<0> ,43.55,<0> ,28.1,<0> ,96.8,<0> ,7.9,<0> ,1.00,<0> ,0.95,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 04:15,1,1,,17.3,<0> ,43.55,<0> ,28.1,<0> ,93.3,<0> ,7.6,<0> ,1.03,<0> ,0.97,<3> [GCC],7.8,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 04:30,1,1,,17.1,<0> ,43.75,<0> ,28.3,<0> ,81.0,<0> ,6.6,<0> ,1.06,<0> ,1.00,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 04:45,1,1,,17.1,<0> ,43.88,<0> ,28.4,<0> ,82.3,<0> ,6.7,<0> ,1.08,<0> ,1.02,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 05:00,1,1,,17.2,<0> ,43.80,<0> ,28.3,<0> ,88.3,<0> ,7.2,<0> ,1.08,<0> ,1.02,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 05:15,1,1,,17.2,<0> ,43.82,<0> ,28.3,<0> ,89.5,<0> ,7.3,<0> ,1.07,<0> ,1.01,<3> [GCC],7.8,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 05:30,1,1,,17.2,<0> ,43.70,<0> ,28.2,<0> ,92.6,<0> ,7.5,<0> ,1.06,<0> ,1.00,<3> [GCC],7.8,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 05:45,1,1,,17.0,<0> ,43.87,<0> ,28.4,<0> ,87.2,<0> ,7.1,<0> ,1.03,<0> ,0.97,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 06:00,1,1,,16.9,<0> ,43.91,<0> ,28.4,<0> ,84.6,<0> ,6.9,<0> ,0.99,<0> ,0.93,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 06:15,1,1,,16.9,<0> ,43.85,<0> ,28.3,<0> ,82.9,<0> ,6.8,<0> ,0.95,<0> ,0.89,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 06:30,1,1,,16.7,<0> ,43.85,<0> ,28.3,<0> ,83.0,<0> ,6.8,<0> ,0.91,<0> ,0.85,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 06:45,1,1,,16.7,<0> ,43.94,<0> ,28.4,<0> ,81.6,<0> ,6.7,<0> ,0.87,<0> ,0.80,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 07:00,1,1,,16.6,<0> ,43.89,<0> ,28.4,<0> ,81.3,<0> ,6.7,<0> ,0.83,<0> ,0.76,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 07:15,1,1,,16.4,<0> ,43.96,<0> ,28.4,<0> ,83.2,<0> ,6.9,<0> ,0.78,<0> ,0.71,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 07:30,1,1,,16.3,<0> ,43.98,<0> ,28.4,<0> ,81.3,<0> ,6.7,<0> ,0.74,<0> ,0.67,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 07:45,1,1,,16.2,<0> ,44.01,<0> ,28.4,<0> ,81.2,<0> ,6.7,<0> ,0.70,<0> ,0.63,<3> [GCC],7.7,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 08:00,1,1,,16.2,<0> ,44.02,<0> ,28.5,<0> ,80.6,<0> ,6.7,<0> ,0.66,<0> ,0.58,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 08:15,1,1,,16.2,<0> ,44.06,<0> ,28.5,<0> ,79.9,<0> ,6.6,<0> ,0.62,<0> ,0.54,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 08:30,1,1,,16.3,<0> ,44.11,<0> ,28.5,<0> ,80.9,<0> ,6.7,<0> ,0.57,<0> ,0.49,<3> [GCC],7.6,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 08:45,1,1,,16.3,<0> ,44.14,<0> ,28.5,<0> ,80.7,<0> ,6.7,<0> ,0.53,<0> ,0.45,<3> [GCC],7.6,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 09:00,1,1,,16.4,<0> ,44.14,<0> ,28.5,<0> ,80.9,<0> ,6.7,<0> ,0.50,<0> ,0.42,<3> [GCC],7.6,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 09:15,1,1,,16.4,<0> ,44.16,<0> ,28.6,<0> ,81.0,<0> ,6.7,<0> ,0.46,<0> ,0.38,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 09:30,1,1,,16.5,<0> ,44.20,<0> ,28.6,<0> ,83.1,<0> ,6.8,<0> ,0.43,<0> ,0.35,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 09:45,1,1,,16.6,<0> ,44.16,<0> ,28.6,<0> ,85.3,<0> ,7.0,<0> ,0.40,<0> ,0.32,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 10:00,1,1,,16.8,<0> ,44.18,<0> ,28.6,<0> ,87.8,<0> ,7.2,<0> ,0.36,<0> ,0.28,<3> [GCC],7.6,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 10:15,1,1,,17.2,<0> ,44.16,<0> ,28.6,<0> ,87.5,<0> ,7.1,<0> ,0.33,<0> ,0.25,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/21/2022 10:30,1,1,,17.3,<0> ,44.17,<0> ,28.6,<0> ,91.8,<0> ,7.4,<0> ,0.30,<0> ,0.22,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 10:45,1,1,,17.6,<0> ,44.17,<0> ,28.6,<0> ,92.6,<0> ,7.5,<0> ,0.28,<0> ,0.20,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/21/2022 11:00,1,1,,17.9,<0> ,44.14,<0> ,28.6,<0> ,93.4,<0> ,7.5,<0> ,0.25,<0> ,0.17,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 11:15,1,1,,18.2,<0> ,44.11,<0> ,28.5,<0> ,94.8,<0> ,7.5,<0> ,0.22,<0> ,0.14,<3> [GCC],7.6,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 11:30,1,1,,18.5,<0> ,44.08,<0> ,28.5,<0> ,98.1,<0> ,7.8,<0> ,0.20,<0> ,0.12,<3> [GCC],7.6,<1> [SPC],10,<0> ,
noczbwq,P,10/21/2022 11:45,1,1,,18.8,<0> ,43.80,<0> ,28.3,<0> ,103.4,<0> ,8.1,<0> ,0.18,<0> ,0.10,<3> [GCC],7.6,<1> [SPC],6,<0> ,
noczbwq,P,10/21/2022 12:00,1,1,,19.4,<0> ,44.02,<0> ,28.5,<0> ,101.9,<0> ,7.9,<0> ,0.16,<0> ,0.08,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 12:15,1,1,,19.8,<0> ,44.01,<0> ,28.5,<0> ,106.6,<0> ,8.2,<0> ,0.14,<0> ,0.06,<3> [GCC],7.6,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 12:30,1,1,,20.2,<0> ,44.03,<0> ,28.5,<0> ,111.9,<0> ,8.6,<0> ,0.13,<0> ,0.05,<3> [GCC],7.7,<1> [SPC],8,<0> ,
noczbwq,P,10/21/2022 12:45,1,1,,20.4,<0> ,44.05,<0> ,28.5,<0> ,114.6,<0> ,8.7,<0> ,0.12,<0> ,0.05,<3> [GCC],7.7,<1> [SPC],9,<0> ,
noczbwq,P,10/21/2022 13:00,1,1,,20.7,<0> ,44.24,<0> ,28.6,<0> ,125.4,<0> ,9.5,<0> ,0.13,<0> ,0.06,<3> [GCC],7.8,<1> [SPC],20,<0> ,
noczbwq,P,10/21/2022 13:15,1,1,,20.7,<0> ,44.21,<0> ,28.6,<0> ,125.7,<0> ,9.5,<0> ,0.16,<0> ,0.09,<3> [GCC],7.8,<1> [SPC],20,<0> ,
noczbwq,P,10/21/2022 13:30,1,1,,21.7,<0> ,44.12,<0> ,28.5,<0> ,115.9,<0> ,8.6,<0> ,0.19,<0> ,0.12,<3> [GCC],7.7,<1> [SPC],13,<0> ,
noczbwq,P,10/21/2022 13:45,1,1,,21.8,<0> ,44.29,<0> ,28.6,<0> ,119.1,<0> ,8.9,<0> ,0.23,<0> ,0.16,<3> [GCC],7.8,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 14:00,1,1,,21.9,<0> ,43.12,<0> ,27.8,<0> ,102.6,<0> ,7.6,<0> ,0.29,<0> ,0.22,<3> [GCC],7.7,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 14:15,1,1,,20.9,<0> ,43.26,<0> ,27.9,<0> ,134.3,<0> ,10.2,<0> ,0.35,<0> ,0.28,<3> [GCC],8.0,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 14:30,1,1,,20.7,<0> ,43.31,<0> ,28.0,<0> ,137.8,<0> ,10.5,<0> ,0.43,<0> ,0.36,<3> [GCC],8.1,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 14:45,1,1,,20.5,<0> ,43.40,<0> ,28.0,<0> ,140.0,<0> ,10.7,<0> ,0.52,<0> ,0.45,<3> [GCC],8.1,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 15:00,1,1,,20.5,<0> ,43.24,<0> ,27.9,<0> ,142.1,<0> ,10.9,<0> ,0.62,<0> ,0.55,<3> [GCC],8.1,<1> [SPC],3,<0> ,
noczbwq,P,10/21/2022 15:15,1,1,,20.2,<0> ,43.25,<0> ,27.9,<0> ,142.0,<0> ,10.9,<0> ,0.74,<0> ,0.67,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 15:30,1,1,,20.1,<0> ,43.28,<0> ,27.9,<0> ,147.4,<0> ,11.3,<0> ,0.84,<0> ,0.77,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 15:45,1,1,,20.1,<0> ,43.12,<0> ,27.8,<0> ,146.2,<0> ,11.3,<0> ,0.95,<0> ,0.88,<3> [GCC],8.1,<1> [SPC],4,<0> ,
noczbwq,P,10/21/2022 16:00,1,1,,20.2,<0> ,43.03,<0> ,27.8,<0> ,140.7,<0> ,10.8,<0> ,1.03,<0> ,0.96,<3> [GCC],8.1,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 16:15,1,1,,20.4,<0> ,43.08,<0> ,27.8,<0> ,140.4,<0> ,10.8,<0> ,1.08,<0> ,1.01,<3> [GCC],8.1,<1> [SPC],7,<0> ,
noczbwq,P,10/21/2022 16:30,1,1,,20.2,<0> ,43.04,<0> ,27.8,<0> ,136.9,<0> ,10.5,<0> ,1.13,<0> ,1.06,<3> [GCC],8.1,<1> [SPC],5,<0> ,
noczbwq,P,10/21/2022 16:45,1,1,,20.1,<0> ,43.00,<0> ,27.7,<0> ,135.7,<0> ,10.5,<0> ,1.16,<0> ,1.09,<3> [GCC],8.1,<1> [SPC],4,<0> ,
